Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-31,0.850195457,0.852873136,0.84835859,0.850216811,0,0,0
2017-11-30,0.852615717,0.854163808,0.849594857,0.852610477,0,0,0
2017-12-31,0.845206667,0.846996188,0.842874958,0.84519048,0,0,0
2018-01-31,0.821363045,0.82340609,0.817454001,0.821363478,0,0,0
2018-02-28,0.809368503,0.812542,0.806889102,0.809351993,0,0,0
2018-03-31,0.810752725,0.813132313,0.80833732,0.81077227,0,0,0
2018-04-30,0.813881908,0.816696184,0.812160285,0.81390619,0,0,0
2018-05-31,0.845264777,0.848929133,0.842757868,0.845214779,0,0,0
2018-06-30,0.856539519,0.859547144,0.853500148,0.856517616,0,0,0
2018-07-31,0.855554096,0.858192273,0.853465915,0.855607732,0,0,0
2018-08-31,0.865764779,0.868517132,0.863568651,0.86575696,0,0,0
2018-09-30,0.857661,0.860059497,0.854657695,0.857607004,0,0,0
2018-10-31,0.869989564,0.872749997,0.867898,0.86994131,0,0,0
2018-11-30,0.879915454,0.882486357,0.87718955,0.879873192,0,0,0
2018-12-31,0.879093335,0.880989049,0.875832481,0.879098571,0,0,0
2019-01-31,0.875269561,0.877916958,0.872811652,0.875271738,0,0,0
2019-02-28,0.880807006,0.882882005,0.879264006,0.880767995,0,0,0
2019-03-31,0.884222383,0.886959527,0.882610625,0.884206193,0,0,0
2019-04-30,0.89010454,0.89159454,0.888285957,0.890097724,0,0,0
2019-05-31,0.893735,0.895326818,0.892080773,0.893731361,0,0,0
2019-06-30,0.885834002,0.887313998,0.883457142,0.885767999,0,0,0
2019-07-31,0.890802176,0.892869125,0.889519958,0.890749563,0,0,0
2019-08-31,0.898388183,0.900742363,0.896706047,0.898363184,0,0,0
2019-09-30,0.907999995,0.910719046,0.905855576,0.907967616,0,0,0
2019-10-31,0.905166178,0.906673742,0.902942875,0.905152956,0,0,0
2019-11-30,0.904558091,0.906180336,0.903411099,0.904608241,0,0,0
2019-12-31,0.900194504,0.901595498,0.898224088,0.900139776,0,0,0
2020-01-31,0.90000526,0.902277827,0.898698392,0.899971565,0,0,0
2020-02-29,0.916639155,0.918973908,0.914704746,0.916575649,0,0,0
2020-03-31,0.903527729,0.909954906,0.898010498,0.903398403,0,0,0
2020-04-30,0.919599544,0.923357316,0.916424545,0.919506005,0,0,0
2020-05-31,0.917517625,0.920095242,0.914155239,0.917481139,0,0,0
2020-06-30,0.888450907,0.891399096,0.884982144,0.888403681,0,0,0
2020-07-31,0.873274917,0.875391652,0.869635128,0.873240829,0,0,0
2020-08-31,0.845501908,0.848390951,0.842411285,0.845496095,0,0,0
2020-09-30,0.847741365,0.85057455,0.845453048,0.847741905,0,0,0
2020-10-31,0.849713626,0.851829775,0.847435369,0.849647901,0,0,0
2020-11-30,0.845448383,0.847808577,0.842732858,0.845383,0,0,0
2020-12-31,0.822283913,0.823975089,0.819526823,0.822231386,0,0,0
2021-01-31,0.821232472,0.824030624,0.81930567,0.821189284,0,0,0
2021-02-28,0.826598802,0.828722847,0.8245648,0.826531303,0,0,0
2021-03-31,0.839375001,0.842158261,0.837866353,0.839354308,0,0,0
2021-04-30,0.836284502,0.838121184,0.834206099,0.836227225,0,0,0
2021-05-31,0.823760001,0.825485712,0.821293763,0.823735473,0,0,0
2021-06-30,0.829381455,0.831779954,0.827878592,0.829306405,0,0,0
2021-07-31,0.845708912,0.847672728,0.843885771,0.845678633,0,0,0
2021-08-31,0.849559182,0.851157817,0.848014775,0.849572003,0,0,0
2021-09-30,0.849100909,0.850991951,0.847687499,0.84908441,0,0,0
2021-10-31,0.86206143,0.863833811,0.860048527,0.862029998,0,0,0
2021-11-30,0.876016362,0.878685908,0.874144178,0.876002732,0,0,0
2021-12-31,0.884446522,0.88680174,0.882213429,0.884398263,0,0,0
2022-01-31,0.882971908,0.885650002,0.880854482,0.882985237,0,0,0
2022-02-28,0.881926998,0.884758496,0.878635702,0.881880501,0,0,0
2022-03-31,0.907146521,0.911384176,0.90332513,0.907158261,0,0,0
2022-04-30,0.923723817,0.927832859,0.921230478,0.923723817,0,0,0
2022-05-31,0.945883637,0.949507277,0.941814539,0.945883637,0,0,0
2022-06-30,0.945565454,0.950163641,0.942078636,0.945565454,0,0,0
2022-07-31,0.981007613,0.987018577,0.976803811,0.981007613,0,0,0
2022-08-31,0.98749783,0.991496094,0.982603037,0.98749783,0,0,0
2022-09-30,1.009123642,1.01517363,1.004460904,1.009123642,0,0,0
2022-10-31,1.016407149,1.022298092,1.011175723,1.016407149,0,0,0
2022-11-30,0.982231357,0.985878638,0.975639999,0.982231357,0,0,0
2022-12-31,0.944976368,0.947769089,0.940990868,0.944976368,0,0,0
2023-01-31,0.928123182,0.931639999,0.924629087,0.928121819,0,0,0
2023-02-28,0.933019501,0.936787504,0.930379853,0.933019501,0,0,0
2023-03-31,0.934179568,0.937571733,0.930339044,0.934179568,0,0,0
2023-04-30,0.912547505,0.915714997,0.909294701,0.912547505,0,0,0
2023-05-31,0.919316084,0.922579996,0.917282211,0.919316084,0,0,0
2023-06-30,0.922730454,0.925466635,0.919646409,0.922730454,0,0,0
2023-07-31,0.904632381,0.907174763,0.901722383,0.904632381,0,0,0
2023-08-31,0.916207394,0.919117826,0.913683741,0.916207394,0,0,0
2023-09-30,0.935920957,0.938689527,0.933524279,0.935920957,0,0,0
2023-10-31,0.946569091,0.949653642,0.943743134,0.946569091,0,0,0
2023-11-30,0.925527272,0.927876819,0.922464363,0.925527272,0,0,0
2023-12-31,0.916318093,0.918833332,0.91378162,0.916318093,0,0,0
2024-01-31,0.911813638,0.914842719,0.909961457,0.911813638,0,0,0
